ground_truth_source;ground_truth_mp4;filename;true_positive;similarity_2;similarity_3;similarity_4
Pika2.5;omniflash;AI01_02_synth.mp4;False;0.95;0.953488;0.955556
Pika2.5;omniflash;AI01_04_df.mp4;False;0.95;0.953488;0.955556
Pika2.5;veo3.1;AI02_02_synth.mp4;False;0.923077;0.928571;0.931818
Pika2.5;veo3.1;AI02_04_df.mp4;False;0.95;0.953488;0.955556
Pika2.5;imagine0.9;AI03_02_df.mp4;False;1.0;1.0;1.0
Pika2.5;imagine1.5;AI04_02_df.mp4;False;1.0;1.0;1.0
Pika2.5;imagine1.5;AI04_04_df.mp4;False;1.0;1.0;1.0
Pika2.5;imagine1.5;AI04_06_df.mp4;False;1.0;1.0;1.0
Pika2.5;imagine1.5;AI04_08_df.mp4;False;1.0;1.0;1.0
Pika2.5;imagine1.5;AI04_10_synth.mp4;False;1.0;1.0;1.0
Pika2.5;imagine1.5;AI04_12_synth.mp4;False;1.0;1.0;1.0
Pika2.5;imagine1.5;AI04_15_df.mp4;False;0.95;0.930233;0.911111
Pika2.5;klingaivideo2.6;AI05_02_synth.mp4;False;0.935484;0.9;0.862069
Pika2.5;klingaivideo3.0;AI06_02_synth.mp4;False;0.935484;0.9;0.862069
Pika2.5;sora2;AI07_02_synth.mp4;False;0.95;0.953488;0.955556
Pika2.5;sora2;AI07_04_synth.mp4;False;0.95;0.953488;0.955556
Pika2.5;sora2;AI07_06_synth.mp4;False;0.95;0.953488;0.955556
Pika2.5;sora2;AI07_08_synth.mp4;False;0.95;0.953488;0.955556
Pika2.5;sora2;AI07_10_df.mp4;False;0.95;0.953488;0.955556
Pika2.5;pika1.5;AI08_02_df.mp4;False;1.0;1.0;1.0
Pika2.5;pika1.5;AI08_04_df.mp4;False;1.0;1.0;1.0
Pika2.5;pika2.0;AI09_02_df.mp4;False;0.896552;0.821429;0.777778
Pika2.5;pika2.0;AI09_04_df.mp4;False;0.896552;0.821429;0.777778
Pika2.5;pika2.2;AI10_02_df.mp4;False;0.965517;0.928571;0.888889
Pika2.5;pika2.2;AI10_04_df.mp4;False;0.965517;0.928571;0.888889
Pika2.5;pika2.5;AI11_02_df.mp4;True;1.0;1.0;1.0
Pika2.5;pika2.5;AI11_04_df.mp4;True;1.0;1.0;1.0
Pika2.5;pika2.5;AI11_06_synth.mp4;True;1.0;1.0;1.0
Pika2.5;pika2.5;AI11_08_synth.mp4;True;0.896552;0.821429;0.777778
Pika2.5;pika2.5;AI11_10_df.mp4;True;1.0;1.0;1.0
