ground_truth_source;ground_truth_mp4;filename;true_positive;similarity_2;similarity_3;similarity_4
KlingAIVideo3.0;omniflash;AI01_02_synth.mp4;False;0.675;0.55814;0.466667
KlingAIVideo3.0;omniflash;AI01_04_df.mp4;False;0.675;0.55814;0.466667
KlingAIVideo3.0;veo3.1;AI02_02_synth.mp4;False;0.641026;0.547619;0.477273
KlingAIVideo3.0;veo3.1;AI02_04_df.mp4;False;0.675;0.55814;0.466667
KlingAIVideo3.0;imagine0.9;AI03_02_df.mp4;False;0.717949;0.595238;0.5
KlingAIVideo3.0;imagine1.5;AI04_02_df.mp4;False;0.717949;0.595238;0.5
KlingAIVideo3.0;imagine1.5;AI04_04_df.mp4;False;0.717949;0.595238;0.5
KlingAIVideo3.0;imagine1.5;AI04_06_df.mp4;False;0.717949;0.595238;0.5
KlingAIVideo3.0;imagine1.5;AI04_08_df.mp4;False;0.717949;0.595238;0.5
KlingAIVideo3.0;imagine1.5;AI04_10_synth.mp4;False;0.717949;0.595238;0.5
KlingAIVideo3.0;imagine1.5;AI04_12_synth.mp4;False;0.717949;0.595238;0.5
KlingAIVideo3.0;imagine1.5;AI04_15_df.mp4;False;0.675;0.534884;0.422222
KlingAIVideo3.0;klingaivideo2.6;AI05_02_synth.mp4;False;1.0;1.0;1.0
KlingAIVideo3.0;klingaivideo3.0;AI06_02_synth.mp4;True;1.0;1.0;1.0
KlingAIVideo3.0;sora2;AI07_02_synth.mp4;False;0.675;0.55814;0.466667
KlingAIVideo3.0;sora2;AI07_04_synth.mp4;False;0.675;0.55814;0.466667
KlingAIVideo3.0;sora2;AI07_06_synth.mp4;False;0.675;0.55814;0.466667
KlingAIVideo3.0;sora2;AI07_08_synth.mp4;False;0.675;0.55814;0.466667
KlingAIVideo3.0;sora2;AI07_10_df.mp4;False;0.675;0.55814;0.466667
KlingAIVideo3.0;pika1.5;AI08_02_df.mp4;False;0.717949;0.595238;0.5
KlingAIVideo3.0;pika1.5;AI08_04_df.mp4;False;0.717949;0.595238;0.5
KlingAIVideo3.0;pika2.0;AI09_02_df.mp4;False;0.862069;0.785714;0.740741
KlingAIVideo3.0;pika2.0;AI09_04_df.mp4;False;0.862069;0.785714;0.740741
KlingAIVideo3.0;pika2.2;AI10_02_df.mp4;False;0.931034;0.857143;0.777778
KlingAIVideo3.0;pika2.2;AI10_04_df.mp4;False;0.931034;0.857143;0.777778
KlingAIVideo3.0;pika2.5;AI11_02_df.mp4;False;0.717949;0.595238;0.5
KlingAIVideo3.0;pika2.5;AI11_04_df.mp4;False;0.717949;0.595238;0.5
KlingAIVideo3.0;pika2.5;AI11_06_synth.mp4;False;0.966667;0.931034;0.892857
KlingAIVideo3.0;pika2.5;AI11_08_synth.mp4;False;0.862069;0.785714;0.740741
KlingAIVideo3.0;pika2.5;AI11_10_df.mp4;False;0.966667;0.931034;0.892857
