ground_truth_source;ground_truth_mp4;filename;true_positive;similarity_2;similarity_3;similarity_4
Pika2.0;omniflash;AI01_02_synth.mp4;False;0.625;0.488372;0.4
Pika2.0;omniflash;AI01_04_df.mp4;False;0.625;0.488372;0.4
Pika2.0;veo3.1;AI02_02_synth.mp4;False;0.641026;0.52381;0.431818
Pika2.0;veo3.1;AI02_04_df.mp4;False;0.625;0.488372;0.4
Pika2.0;imagine0.9;AI03_02_df.mp4;False;0.641026;0.5;0.409091
Pika2.0;imagine1.5;AI04_02_df.mp4;False;0.641026;0.5;0.409091
Pika2.0;imagine1.5;AI04_04_df.mp4;False;0.641026;0.5;0.409091
Pika2.0;imagine1.5;AI04_06_df.mp4;False;0.641026;0.5;0.409091
Pika2.0;imagine1.5;AI04_08_df.mp4;False;0.641026;0.5;0.409091
Pika2.0;imagine1.5;AI04_10_synth.mp4;False;0.641026;0.5;0.409091
Pika2.0;imagine1.5;AI04_12_synth.mp4;False;0.641026;0.5;0.409091
Pika2.0;imagine1.5;AI04_15_df.mp4;False;0.625;0.488372;0.4
Pika2.0;klingaivideo2.6;AI05_02_synth.mp4;False;0.806452;0.733333;0.689655
Pika2.0;klingaivideo3.0;AI06_02_synth.mp4;False;0.806452;0.733333;0.689655
Pika2.0;sora2;AI07_02_synth.mp4;False;0.625;0.488372;0.4
Pika2.0;sora2;AI07_04_synth.mp4;False;0.625;0.488372;0.4
Pika2.0;sora2;AI07_06_synth.mp4;False;0.625;0.488372;0.4
Pika2.0;sora2;AI07_08_synth.mp4;False;0.625;0.488372;0.4
Pika2.0;sora2;AI07_10_df.mp4;False;0.625;0.488372;0.4
Pika2.0;pika1.5;AI08_02_df.mp4;False;0.641026;0.5;0.409091
Pika2.0;pika1.5;AI08_04_df.mp4;False;0.641026;0.5;0.409091
Pika2.0;pika2.0;AI09_02_df.mp4;True;1.0;1.0;1.0
Pika2.0;pika2.0;AI09_04_df.mp4;True;1.0;1.0;1.0
Pika2.0;pika2.2;AI10_02_df.mp4;False;0.931034;0.892857;0.888889
Pika2.0;pika2.2;AI10_04_df.mp4;False;0.931034;0.892857;0.888889
Pika2.0;pika2.5;AI11_02_df.mp4;False;0.641026;0.5;0.409091
Pika2.0;pika2.5;AI11_04_df.mp4;False;0.641026;0.5;0.409091
Pika2.0;pika2.5;AI11_06_synth.mp4;False;0.866667;0.793103;0.75
Pika2.0;pika2.5;AI11_08_synth.mp4;False;1.0;1.0;1.0
Pika2.0;pika2.5;AI11_10_df.mp4;False;0.866667;0.793103;0.75
