ground_truth_source;ground_truth_mp4;filename;true_positive;similarity_2;similarity_3;similarity_4
FACEBOOK_native;original_native;D01_V_flat_move_0002.mp4;False;0.645161;0.545455;0.485714
FACEBOOK_native;original_native;D01_V_flat_panrot_0001.mp4;False;0.645161;0.545455;0.485714
FACEBOOK_native;original_native;D01_V_flat_still_0001.mp4;False;0.645161;0.545455;0.485714
FACEBOOK_native;whatsapp_native;D01_V_flatWA_move_0002.mp4;False;0.69697;0.628571;0.567568
FACEBOOK_native;whatsapp_native;D01_V_flatWA_panrot_0001.mp4;False;0.69697;0.628571;0.567568
FACEBOOK_native;whatsapp_native;D01_V_flatWA_still_0001.mp4;False;0.69697;0.628571;0.567568
FACEBOOK_native;youtube_native;D01_V_flatYT_move_0002.mp4;False;0.888889;0.842105;0.825
FACEBOOK_native;youtube_native;D01_V_flatYT_panrot_0001.mp4;False;0.888889;0.842105;0.825
FACEBOOK_native;youtube_native;D01_V_flatYT_still_0001.mp4;False;0.888889;0.842105;0.825
FACEBOOK_native;original_native;D01_V_indoor_move_0002.mp4;False;0.645161;0.545455;0.485714
FACEBOOK_native;original_native;D01_V_indoor_panrot_0001.mp4;False;0.645161;0.545455;0.485714
FACEBOOK_native;original_native;D01_V_indoor_panrot_0002.mp4;False;0.645161;0.545455;0.485714
FACEBOOK_native;original_native;D01_V_indoor_still_0001.mp4;False;0.645161;0.545455;0.485714
FACEBOOK_native;original_native;D01_V_indoor_still_0002.mp4;False;0.645161;0.545455;0.485714
FACEBOOK_native;whatsapp_native;D01_V_indoorWA_move_0002.mp4;False;0.69697;0.628571;0.567568
FACEBOOK_native;whatsapp_native;D01_V_indoorWA_panrot_0001.mp4;False;0.69697;0.628571;0.567568
FACEBOOK_native;whatsapp_native;D01_V_indoorWA_panrot_0002.mp4;False;0.69697;0.628571;0.567568
FACEBOOK_native;whatsapp_native;D01_V_indoorWA_still_0001.mp4;False;0.69697;0.628571;0.567568
FACEBOOK_native;whatsapp_native;D01_V_indoorWA_still_0002.mp4;False;0.69697;0.628571;0.567568
FACEBOOK_native;youtube_native;D01_V_indoorYT_move_0002.mp4;False;0.888889;0.842105;0.825
FACEBOOK_native;youtube_native;D01_V_indoorYT_panrot_0001.mp4;False;0.888889;0.842105;0.825
FACEBOOK_native;youtube_native;D01_V_indoorYT_panrot_0002.mp4;False;0.888889;0.842105;0.825
FACEBOOK_native;youtube_native;D01_V_indoorYT_still_0001.mp4;False;0.888889;0.842105;0.825
