ground_truth_source;ground_truth_mp4;filename;true_positive;similarity_2;similarity_3;similarity_4
D11_ORIGINAL;d01_original;D01_V_flat_move_0002.mp4;False;0.741935;0.666667;0.571429
D11_ORIGINAL;d01_original;D01_V_flat_panrot_0001.mp4;False;0.741935;0.666667;0.571429
D11_ORIGINAL;d01_original;D01_V_flat_still_0001.mp4;False;0.741935;0.666667;0.571429
D11_ORIGINAL;d01_original;D01_V_indoor_move_0002.mp4;False;0.741935;0.666667;0.571429
D11_ORIGINAL;d01_original;D01_V_indoor_panrot_0001.mp4;False;0.741935;0.666667;0.571429
D11_ORIGINAL;d01_original;D01_V_indoor_panrot_0002.mp4;False;0.741935;0.666667;0.571429
D11_ORIGINAL;d01_original;D01_V_indoor_still_0001.mp4;False;0.741935;0.666667;0.571429
D11_ORIGINAL;d01_original;D01_V_indoor_still_0002.mp4;False;0.741935;0.666667;0.571429
D11_ORIGINAL;d01_original;D01_V_outdoor_move_0002.mp4;False;0.741935;0.666667;0.571429
D11_ORIGINAL;d01_original;D01_V_outdoor_move_0003.mp4;False;0.741935;0.666667;0.571429
D11_ORIGINAL;d01_original;D01_V_outdoor_move_0004.mp4;False;0.741935;0.666667;0.571429
D11_ORIGINAL;d01_original;D01_V_outdoor_panrot_0001.mp4;False;0.741935;0.666667;0.571429
D11_ORIGINAL;d01_original;D01_V_outdoor_panrot_0002.mp4;False;0.741935;0.666667;0.571429
D11_ORIGINAL;d01_original;D01_V_outdoor_panrot_0003.mp4;False;0.741935;0.666667;0.571429
D11_ORIGINAL;d01_original;D01_V_outdoor_panrot_0004.mp4;False;0.741935;0.666667;0.571429
D11_ORIGINAL;d01_original;D01_V_outdoor_still_0001.mp4;False;0.741935;0.666667;0.571429
D11_ORIGINAL;d01_original;D01_V_outdoor_still_0002.mp4;False;0.741935;0.666667;0.571429
D11_ORIGINAL;d01_original;D01_V_outdoor_still_0003.mp4;False;0.741935;0.666667;0.571429
D11_ORIGINAL;d01_original;D01_V_outdoor_still_0004.mp4;False;0.741935;0.666667;0.571429
D11_ORIGINAL;d02_original;D02_V_flat_move_0002.mov;False;0.326923;0.214286;0.135593
D11_ORIGINAL;d02_original;D02_V_flat_panrot_0001.mov;False;0.320755;0.210526;0.133333
D11_ORIGINAL;d02_original;D02_V_flat_still_0001.mov;False;0.320755;0.210526;0.133333
D11_ORIGINAL;d02_original;D02_V_indoor_panrot_0001.mov;False;0.320755;0.210526;0.133333
D11_ORIGINAL;d02_original;D02_V_indoor_still_0001.mov;False;0.320755;0.210526;0.133333
D11_ORIGINAL;d02_original;D02_V_outdoor_panrot_0001.mov;False;0.320755;0.210526;0.133333
D11_ORIGINAL;d02_original;D02_V_outdoor_panrot_0002.mov;False;0.320755;0.210526;0.133333
D11_ORIGINAL;d02_original;D02_V_outdoor_still_0001.mov;False;0.320755;0.210526;0.133333
D11_ORIGINAL;d02_original;D02_V_outdoor_still_0002.mov;False;0.320755;0.210526;0.133333
D11_ORIGINAL;d02_original;D02_V_outdoor_still_0003.mov;False;0.320755;0.210526;0.133333
D11_ORIGINAL;d03_original;D03_V_flat_move_0002.mp4;False;0.852941;0.833333;0.815789
D11_ORIGINAL;d03_original;D03_V_flat_move_0003.mp4;False;0.852941;0.833333;0.815789
D11_ORIGINAL;d03_original;D03_V_flat_panrot_0001.mp4;False;0.852941;0.833333;0.815789
D11_ORIGINAL;d03_original;D03_V_flat_panrot_0002.mp4;False;0.852941;0.833333;0.815789
D11_ORIGINAL;d03_original;D03_V_flat_still_0001.mp4;False;0.852941;0.833333;0.815789
D11_ORIGINAL;d03_original;D03_V_indoor_move_0002.mp4;False;0.852941;0.833333;0.815789
D11_ORIGINAL;d03_original;D03_V_indoor_panrot_0001.mp4;False;0.852941;0.833333;0.815789
D11_ORIGINAL;d03_original;D03_V_indoor_panrot_0002.mp4;False;0.852941;0.833333;0.815789
D11_ORIGINAL;d03_original;D03_V_indoor_still_0001.mp4;False;0.852941;0.833333;0.815789
D11_ORIGINAL;d03_original;D03_V_indoor_still_0002.mp4;False;0.852941;0.833333;0.815789
D11_ORIGINAL;d03_original;D03_V_outdoor_move_0002.mp4;False;0.852941;0.833333;0.815789
D11_ORIGINAL;d03_original;D03_V_outdoor_panrot_0001.mp4;False;0.852941;0.833333;0.815789
D11_ORIGINAL;d03_original;D03_V_outdoor_panrot_0002.mp4;False;0.852941;0.833333;0.815789
D11_ORIGINAL;d03_original;D03_V_outdoor_still_0001.mp4;False;0.852941;0.833333;0.815789
D11_ORIGINAL;d03_original;D03_V_outdoor_still_0002.mp4;False;0.852941;0.833333;0.815789
D11_ORIGINAL;d04_original;D04_V_flat_move_0002.mp4;False;0.84375;0.764706;0.694444
D11_ORIGINAL;d04_original;D04_V_flat_move_0003.mp4;False;0.84375;0.764706;0.694444
D11_ORIGINAL;d04_original;D04_V_flat_panrot_0001.mp4;False;0.84375;0.764706;0.694444
D11_ORIGINAL;d04_original;D04_V_flat_panrot_0002.mp4;False;0.84375;0.764706;0.694444
D11_ORIGINAL;d04_original;D04_V_flat_still_0001.mp4;False;0.84375;0.764706;0.694444
D11_ORIGINAL;d04_original;D04_V_flat_still_0002.mp4;False;0.84375;0.764706;0.694444
D11_ORIGINAL;d04_original;D04_V_indoor_move_0002.mp4;False;0.84375;0.764706;0.694444
D11_ORIGINAL;d04_original;D04_V_indoor_panrot_0001.mp4;False;0.84375;0.764706;0.694444
D11_ORIGINAL;d04_original;D04_V_indoor_panrot_0002.mp4;False;0.84375;0.764706;0.694444
D11_ORIGINAL;d04_original;D04_V_indoor_still_0001.mp4;False;0.84375;0.764706;0.694444
D11_ORIGINAL;d04_original;D04_V_indoor_still_0002.mp4;False;0.84375;0.764706;0.694444
D11_ORIGINAL;d04_original;D04_V_outdoor_move_0002.mp4;False;0.84375;0.764706;0.694444
D11_ORIGINAL;d04_original;D04_V_outdoor_panrot_0001.mp4;False;0.84375;0.764706;0.694444
D11_ORIGINAL;d04_original;D04_V_outdoor_panrot_0002.mp4;False;0.84375;0.764706;0.694444
D11_ORIGINAL;d04_original;D04_V_outdoor_still_0001.mp4;False;0.84375;0.764706;0.694444
D11_ORIGINAL;d04_original;D04_V_outdoor_still_0002.mp4;False;0.84375;0.764706;0.694444
D11_ORIGINAL;d05_original;D05_V_flat_move_0002.mov;False;0.333333;0.210526;0.129032
D11_ORIGINAL;d05_original;D05_V_flat_move_0003.mov;False;0.333333;0.210526;0.129032
D11_ORIGINAL;d05_original;D05_V_flat_panrot_0001.mov;False;0.333333;0.210526;0.129032
D11_ORIGINAL;d05_original;D05_V_flat_panrot_0002.mov;False;0.333333;0.210526;0.129032
D11_ORIGINAL;d05_original;D05_V_flat_still_0001.mov;False;0.333333;0.210526;0.129032
D11_ORIGINAL;d05_original;D05_V_flat_still_0002.mov;False;0.333333;0.210526;0.129032
D11_ORIGINAL;d05_original;D05_V_indoor_move_0002.mov;False;0.333333;0.210526;0.129032
D11_ORIGINAL;d05_original;D05_V_indoor_panrot_0001.mov;False;0.333333;0.210526;0.129032
D11_ORIGINAL;d05_original;D05_V_indoor_panrot_0002.mov;False;0.333333;0.210526;0.129032
D11_ORIGINAL;d05_original;D05_V_indoor_still_0001.mov;False;0.333333;0.210526;0.129032
D11_ORIGINAL;d05_original;D05_V_indoor_still_0002.mov;False;0.333333;0.210526;0.129032
D11_ORIGINAL;d05_original;D05_V_outdoor_move_0002.mov;False;0.333333;0.210526;0.129032
D11_ORIGINAL;d05_original;D05_V_outdoor_panrot_0001.mov;False;0.333333;0.210526;0.129032
D11_ORIGINAL;d05_original;D05_V_outdoor_panrot_0002.mov;False;0.333333;0.210526;0.129032
D11_ORIGINAL;d05_original;D05_V_outdoor_still_0001.mov;False;0.333333;0.210526;0.129032
D11_ORIGINAL;d05_original;D05_V_outdoor_still_0002.mov;False;0.333333;0.210526;0.129032
